product;review
Thick & Full Biotin & Collagen Conditioner;This left a heavy film on my hair that made it feel nasty and unmanageable. My hair started falling out because of this. I threw this and the shampoo in the trash.
Thick & Full Biotin & Collagen Conditioner;This shampoo and conditioner stripped my hair.  My hair is naturally dry, anyway, and it took 3 months to restore it (let is grow out). I keep my hair short.
Thick & Full Biotin & Collagen Conditioner;I couldn't figure out why my hair felt so terrible the past few weeks. Usually, it is smooth and doesnt take much to detangle. I thought there was something wrong with me, until I realized I had recently started using this conditioner. I threw it out, used a Wella conditioner last night instead, and my hair is back to normal, although now I have breakage  due to how much I had to comb through knots in my hair because of this conditioner. Skip this one people, save your hair
Thick & Full Biotin & Collagen Conditioner;Used the OGX Thick and Full Biotin & Collagen Shampoo for YEARS, and it made a huge difference to improve the thickness of my hair. But the ingredients are now different, and... just no. Not the same. In the history of cosmetics and hair products, I've only ever encountered 2 products that were truly improved when the ingredients changed. This was not one of those 2 products. I'm not looking forward to the annoyance of finding a new shampoo.
Thick & Full Biotin & Collagen Conditioner;i like that this shampoo is sulfate free, i don't think it did anything for thickness, and the fragrance is a bit too strong but smells nice
Thick & Full Biotin & Collagen Conditioner;Love the smell, love the feel afterwards, less frizzy and easier to manage. LOVE THIS!!
Thick & Full Biotin & Collagen Conditioner;Replay I feel different when only one use
Thick & Full Biotin & Collagen Conditioner;Please use caution with this shampoo. I had used OGX brand products in the past (Argan Oil), and never had issues. However, about a week into using this shampoo and conditioner I noticed a large amount of hair fall and actually noticed several completely bald spots on my head. It made my hair extremely dry, tangled, and unmanageable. I know some people love it and have no issues, but I really wish I would have read more reviews before using. I'm now devastated and trying to grow my hair back.
Thick & Full Biotin & Collagen Conditioner;I was excited to try this da shampoo and conditioner because I have had good experiences with other products from this brand, however I am not impressed with this one. It made my hair feel very waxy/greasy and dried my ends out quite a bit. I have fine hair strands, but thick hair overall. It weighed my hair down rather than adding volume. Might work for other hair types but not mine particularly.
Thick & Full Biotin & Collagen Conditioner;Ever since I discovered this product shampoo and conditioner in my local supermarket, that's all I ever use now. I leave a tad bit conditioner in my hair for manageability after I wash my hair. My hair is so soft and full looking. I've gotten many compliments how healthy my hair looks. Great Product !! Thanks
Thick & Full Biotin & Collagen Conditioner;This conditioner is very thin and has barely any slip which made detangling my curly hair very hard, I gave it two stars because it did make my hair grow faster because of the biotin but it is very drying, as soon as I step out of the shower my hair feels silicone-e and it definitely made my hair frizzier.
Thick & Full Biotin & Collagen Conditioner;This product is literally the best. My hair started falling a lot and I'm only 22 and I had no idea why. I started investing in all these hair shampoos for thinning hair like purador and Moroccan oil shampoo but they all made my hair fall in clumps. There was so much hair in the drain. My friend told me to buy the ogx biotin shampoo and conditioner and let me tell you, the results were amazing! After one use there was literally 2 strands of hair in the drain when I was done. And the best thing is you only need a drop. A little goes a long way. It definitely helped my itchy dry scalp and I can feel my hair getting thicker. YOU GUYS MUST TRY!
Thick & Full Biotin & Collagen Conditioner;Beware- this will make your hair fall out in CLUMPS in the shower. Will never use again!!!
Thick & Full Biotin & Collagen Conditioner;I swear by OGX conditioner. Even when I treat my hair with heat every day, this helps keep the split ends away. It's always surprising to my hair stylist how I have almost no split ends.
Thick & Full Biotin & Collagen Conditioner;I used Nioxin for about 3 months. I did get compliments about my hair looking thicker but it left my hair extremely dry and frizzy. The first day after using this, I received the same compliments but also was told my hair looked healthier! Definitely using this instead, plus I'm saving a lot of money!
Thick & Full Biotin & Collagen Conditioner;Looking for a new shampoo. Not much better than what I used already.
Thick & Full Biotin & Collagen Conditioner;Was recommended by a friend but doesn't work for me. Needed to use another product to get the tangles out and moisturize
